gender,number_of_dependents,education_level,employment_type,monthly_income,loan_amount_requested,loan_tenure_months,area_type,loan_type,loan_status,data_source,credit_score,total_assets_value,liquid_assets_value,savings_balance,application_id,age,marital_status,occupation,income_type,state,loan_purpose,existing_emi,is_synthetic_age,is_synthetic_gender,is_synthetic_marital_status,is_synthetic_occupation,is_synthetic_employment_type,is_synthetic_income_type,is_synthetic_area_type,is_synthetic_credit_score,is_synthetic_existing_emi,is_synthetic_savings_balance,is_synthetic_total_assets_value,is_synthetic_liquid_assets_value,is_synthetic_state,is_synthetic_loan_purpose,loan_to_income_ratio,debt_to_income_ratio
Male,5.0,Undergraduate,Full-Time,716666.6666666666,21000000.0,96.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,465.0,56000000.0,29400000.0,9900000.0,956,35.0,Married,Finance & Accounting,Salary,West Bengal,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.441860465116279,0.0
Male,4.0,Undergraduate,Full-Time,666666.6666666666,30100000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,431.0,56000000.0,30300000.0,11500000.0,957,38.0,Single,Other,Salary,Meghalaya,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.7625,0.0
Male,1.0,Undergraduate,Self-Employed,308333.3333333333,12600000.0,120.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,424.0,25100000.0,18600000.0,4400000.0,958,41.0,Single,Healthcare,Business Income,Mizoram,Home Renovation,23304.771246393626,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.4054054054054053,0.07558304188019555
Male,0.0,Undergraduate,Full-Time,216666.66666666666,5100000.0,168.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,678.0,10800000.0,9100000.0,3100000.0,959,32.0,Married,Engineering & Technology,Salary,Manipur,Working Capital,24514.6700611211,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.9615384615384615,0.11314463105132817
Female,4.0,Undergraduate,Full-Time,350000.0,16800000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,381.0,34100000.0,20700000.0,5900000.0,960,42.0,Married,Healthcare,Salary,Andaman and Nicobar Islands,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,4.0,0.0
Male,5.0,Undergraduate,Self-Employed,666666.6666666666,28000000.0,120.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,449.0,41300000.0,21300000.0,3900000.0,961,38.0,In a relationship,Business & Management,Freelance Income,Manipur,Home Renovation,98677.30593279414,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5,0.14801595889919122
Female,1.0,Higher Secondary,Full-Time,591666.6666666666,23500000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,768.0,48200000.0,29700000.0,7300000.0,962,24.0,Single,Other,Salary,Lakshadweep,Home Renovation,26313.6381364494,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3098591549295775,0.04447375459681589
Male,0.0,Higher Secondary,Full-Time,166666.66666666666,7000000.0,72.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,666.0,6900000.0,5700000.0,1400000.0,963,48.0,Married,Other,Salary,Goa,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5,0.0
Male,4.0,Higher Secondary,Self-Employed,483333.3333333333,13300000.0,168.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,742.0,48700000.0,23300000.0,7000000.0,964,30.0,Single,Business & Management,Business Income,Manipur,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.293103448275862,0.0
Male,3.0,Higher Secondary,Self-Employed,558333.3333333334,15800000.0,48.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,445.0,41300000.0,23200000.0,9100000.0,965,21.0,In a relationship,Sales & Marketing,Self-Employment Income,Punjab,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3582089552238807,0.0
Male,2.0,Undergraduate,Full-Time,608333.3333333334,28700000.0,168.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,634.0,41700000.0,32000000.0,10800000.0,966,26.0,Married,Engineering & Technology,Salary,Punjab,Home Purchase,103158.44947081168,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.9315068493150687,0.16957553337667672
Female,4.0,Higher Secondary,Full-Time,275000.0,9700000.0,168.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,782.0,15100000.0,12600000.0,2200000.0,967,26.0,In a relationship,Other,Salary,Mizoram,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9393939393939394,0.0
Male,0.0,Undergraduate,Full-Time,250000.0,7000000.0,120.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,781.0,22200000.0,14400000.0,2700000.0,968,35.0,Single,Engineering & Technology,Salary,Puducherry,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3333333333333335,0.0
Male,4.0,Higher Secondary,Full-Time,658333.3333333334,17200000.0,168.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,318.0,55900000.0,32200000.0,9000000.0,969,33.0,Married,Construction,Salary,Nagaland,Working Capital,40364.1220381726,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1772151898734178,0.06131259043773053
Male,5.0,Higher Secondary,Full-Time,633333.3333333334,24100000.0,216.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,721.0,63500000.0,30100000.0,7200000.0,970,32.0,In a relationship,Construction,Salary,Goa,Home Renovation,25041.7361237097,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.1710526315789473,0.03953958335322584
Female,5.0,Higher Secondary,Full-Time,308333.3333333333,9800000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,563.0,28800000.0,14200000.0,3000000.0,971,41.0,Widowed,Construction,Salary,Maharashtra,Home Renovation,47527.23308356314,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.6486486486486487,0.1541423775683129
Male,2.0,Higher Secondary,Full-Time,700000.0,26300000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,419.0,66200000.0,35400000.0,6200000.0,972,38.0,Single,Construction,Salary,Arunachal Pradesh,Home Renovation,77666.86020184137,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.130952380952381,0.11095265743120195
Female,0.0,Undergraduate,Self-Employed,683333.3333333334,20800000.0,168.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,372.0,35200000.0,31300000.0,5200000.0,973,38.0,In a relationship,Business & Management,Business Income,Karnataka,Home Renovation,42386.25309198299,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5365853658536586,0.06202866306143852
Male,0.0,Higher Secondary,Part-Time,241666.66666666666,9500000.0,216.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,885.0,16600000.0,10000000.0,3500000.0,974,39.0,Married,Construction,Salary,Mizoram,Home Renovation,17138.5035963345,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.2758620689655173,0.07091794591586689
Male,1.0,Higher Secondary,Self-Employed,825000.0,38400000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,596.0,62600000.0,43300000.0,6800000.0,975,41.0,Married,Business & Management,Business Income,Assam,Home Purchase,34132.42721332335,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.878787878787879,0.04137263904645255
Female,0.0,Undergraduate,Full-Time,366666.6666666667,14100000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,349.0,19600000.0,15000000.0,6200000.0,976,21.0,In a relationship,Finance & Accounting,Salary,Nagaland,Home Renovation,54836.595181168595,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.2045454545454546,0.14955435049409616
Male,1.0,Higher Secondary,Self-Employed,750000.0,32200000.0,192.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,468.0,60400000.0,39500000.0,10900000.0,977,32.0,Single,Construction,Freelance Income,Haryana,Home Purchase,101859.3825819526,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.577777777777778,0.13581251010927012
Male,3.0,Higher Secondary,Self-Employed,566666.6666666666,26900000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,818.0,58700000.0,33600000.0,7300000.0,978,21.0,Single,Sales & Marketing,Self-Employment Income,Ladakh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.9558823529411766,0.0
Female,2.0,Higher Secondary,Part-Time,725000.0,28000000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,543.0,52500000.0,29600000.0,6700000.0,979,35.0,Single,Manufacturing,Salary,Goa,Home Purchase,44897.7648469585,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.218390804597701,0.061927951513046205
Male,3.0,Undergraduate,Full-Time,783333.3333333334,21900000.0,192.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,685.0,53200000.0,39500000.0,5000000.0,980,35.0,In a relationship,Finance & Accounting,Salary,Mizoram,Business Expansion,42241.58297043703,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3297872340425534,0.05392542506864302
Male,3.0,Higher Secondary,Self-Employed,500000.0,12500000.0,216.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,851.0,41400000.0,21800000.0,5000000.0,981,44.0,Married,Other,Business Income,Gujarat,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0833333333333335,0.0
Male,1.0,Higher Secondary,Self-Employed,783333.3333333334,29800000.0,120.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,377.0,85200000.0,42600000.0,11700000.0,982,46.0,Married,Business & Management,Freelance Income,Meghalaya,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1702127659574466,0.0
Male,0.0,Higher Secondary,Self-Employed,83333.33333333333,4000000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,620.0,8500000.0,4800000.0,1100000.0,983,37.0,Single,Construction,Freelance Income,Nagaland,Home Renovation,9869.561759028646,True,True,True,True,False,True,True,False,True,False,False,False,True,True,4.0,0.11843474110834376
Female,3.0,Undergraduate,Self-Employed,75000.0,2300000.0,240.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,611.0,4500000.0,2400000.0,500000.0,984,30.0,Single,Engineering & Technology,Self-Employment Income,Nagaland,Home Renovation,5118.6680895387635,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5555555555555554,0.06824890786051685
Male,4.0,Higher Secondary,Full-Time,175000.0,7700000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,767.0,11100000.0,8200000.0,1300000.0,985,39.0,In a relationship,Construction,Salary,Nagaland,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6666666666666665,0.0
Female,5.0,Undergraduate,Self-Employed,91666.66666666667,3200000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,592.0,7900000.0,4000000.0,500000.0,986,30.0,Single,Finance & Accounting,Business Income,Mizoram,Home Purchase,4329.1580338544845,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.909090909090909,0.04722717855113983
Male,0.0,Undergraduate,Self-Employed,50000.0,2300000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,319.0,5400000.0,3000000.0,700000.0,987,35.0,Married,Business & Management,Business Income,Karnataka,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8333333333333335,0.0
Female,4.0,Higher Secondary,Self-Employed,766666.6666666666,25500000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,900.0,60100000.0,40200000.0,12800000.0,988,44.0,Divorced,Business & Management,Self-Employment Income,Jammu and Kashmir,Home Renovation,45925.35133159252,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.7717391304347827,0.05990263217164243
Female,2.0,Higher Secondary,Self-Employed,300000.0,12800000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,814.0,27100000.0,14400000.0,4100000.0,989,30.0,Single,Manufacturing,Freelance Income,Telangana,Home Renovation,52090.87976584365,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5555555555555554,0.1736362658861455
Female,5.0,Higher Secondary,Self-Employed,108333.33333333333,5000000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,755.0,11000000.0,6700000.0,1900000.0,990,42.0,Single,Construction,Business Income,Tamil Nadu,Home Purchase,3558.0941369073416,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8461538461538463,0.032843945879144694
Male,5.0,Undergraduate,Self-Employed,641666.6666666666,16800000.0,240.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,584.0,44800000.0,31400000.0,8000000.0,991,41.0,Widowed,Other,Business Income,Manipur,Working Capital,67581.74565880495,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.1818181818181817,0.10532220102670903
Male,4.0,Undergraduate,Self-Employed,791666.6666666666,23500000.0,168.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,380.0,62000000.0,32400000.0,7300000.0,992,26.0,Married,Business & Management,Business Income,Andaman and Nicobar Islands,Working Capital,31795.631712162587,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.473684210526316,0.04016290321536327
Male,2.0,Higher Secondary,Self-Employed,416666.6666666667,17600000.0,240.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,465.0,33100000.0,21700000.0,5200000.0,993,44.0,Married,Construction,Business Income,Tripura,Home Purchase,39880.00712316204,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.52,0.0957120170955889
Female,0.0,Higher Secondary,Full-Time,41666.666666666664,1800000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,531.0,4400000.0,2600000.0,700000.0,994,41.0,Divorced,Hospitality & Tourism,Salary,Goa,Home Renovation,981.2541725309213,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6,0.023550100140742113
Male,1.0,Undergraduate,Self-Employed,691666.6666666666,32100000.0,192.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,814.0,57600000.0,36400000.0,7500000.0,995,36.0,Single,Engineering & Technology,Self-Employment Income,Meghalaya,Home Renovation,62294.03470239268,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8674698795180724,0.09006366462996533
Female,0.0,Undergraduate,Full-Time,441666.6666666667,17900000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,678.0,26600000.0,18000000.0,3600000.0,996,28.0,Married,Business & Management,Salary,Delhi,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3773584905660377,0.0
Male,2.0,Higher Secondary,Self-Employed,775000.0,29000000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,655.0,49500000.0,34800000.0,4900000.0,997,27.0,Married,Sales & Marketing,Business Income,Delhi,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.118279569892473,0.0
Female,3.0,Higher Secondary,Full-Time,191666.66666666666,7400000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,682.0,18600000.0,9700000.0,2100000.0,998,30.0,Single,Manufacturing,Salary,Lakshadweep,Home Renovation,17863.450075150977,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.217391304347826,0.09320060908774423
Male,1.0,Higher Secondary,Full-Time,33333.333333333336,1300000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,695.0,1600000.0,900000.0,100000.0,999,40.0,Single,Manufacturing,Salary,West Bengal,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.25,0.0
Female,3.0,Higher Secondary,Part-Time,266666.6666666667,10800000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,833.0,14900000.0,11300000.0,2600000.0,1000,26.0,Single,Sales & Marketing,Salary,Lakshadweep,Home Renovation,12632.861771461683,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.375,0.04737323164298131
Male,5.0,Higher Secondary,Self-Employed,783333.3333333334,35300000.0,192.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,302.0,66500000.0,49900000.0,12900000.0,1001,39.0,Single,Manufacturing,Self-Employment Income,Jharkhand,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.75531914893617,0.0
Male,1.0,Undergraduate,Contract,191666.66666666666,6600000.0,24.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,357.0,14300000.0,8200000.0,2200000.0,1002,24.0,Married,Healthcare,Salary,Puducherry,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.869565217391304,0.0
Female,5.0,Higher Secondary,Temporary,358333.3333333333,14500000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,302.0,34400000.0,17600000.0,5100000.0,1003,33.0,Single,Business & Management,Salary,Lakshadweep,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.372093023255814,0.0
Female,0.0,Undergraduate,Self-Employed,516666.6666666667,22400000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,873.0,46300000.0,24000000.0,8200000.0,1004,36.0,Single,Healthcare,Self-Employment Income,Uttar Pradesh,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.6129032258064515,0.0
Female,0.0,Higher Secondary,Self-Employed,600000.0,19800000.0,144.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,658.0,53100000.0,32300000.0,7300000.0,1005,57.0,Married,Other,Business Income,Tripura,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.75,0.0
Female,5.0,Undergraduate,Self-Employed,200000.0,8700000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,877.0,13900000.0,8200000.0,1100000.0,1006,23.0,Single,Engineering & Technology,Freelance Income,Tripura,Home Renovation,26953.835427427035,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.625,0.13476917713713518
Male,3.0,Higher Secondary,Full-Time,241666.66666666666,6300000.0,96.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,648.0,15800000.0,9000000.0,1400000.0,1007,48.0,Married,Sales & Marketing,Salary,Bihar,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1724137931034484,0.0
Female,1.0,Undergraduate,Full-Time,116666.66666666667,5200000.0,144.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,730.0,7300000.0,4400000.0,700000.0,1008,36.0,Married,Other,Salary,Assam,Home Purchase,15999.522407613824,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.7142857142857144,0.13713876349383278
Male,4.0,Higher Secondary,Self-Employed,183333.33333333334,8200000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,737.0,18200000.0,9600000.0,1400000.0,1009,39.0,Married,Other,Business Income,Himachal Pradesh,Home Renovation,7111.796085886723,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.727272727272727,0.038791615013927576
Male,2.0,Undergraduate,Self-Employed,66666.66666666667,3200000.0,120.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,584.0,3000000.0,2800000.0,700000.0,1010,36.0,Single,Engineering & Technology,Business Income,Karnataka,Home Renovation,7304.395034244436,True,True,True,True,False,True,True,False,True,False,False,False,True,True,4.0,0.10956592551366653
Male,0.0,Undergraduate,Part-Time,50000.0,1700000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,621.0,3000000.0,2200000.0,200000.0,1011,39.0,In a relationship,Business & Management,Salary,Assam,Home Purchase,4575.444977055506,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.8333333333333335,0.09150889954111012
Male,4.0,Undergraduate,Self-Employed,58333.333333333336,2700000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,583.0,4000000.0,1700000.0,300000.0,1012,34.0,Married,Engineering & Technology,Business Income,Andaman and Nicobar Islands,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.857142857142857,0.0
Male,2.0,Higher Secondary,Full-Time,700000.0,25900000.0,192.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,621.0,59700000.0,37700000.0,4200000.0,1013,48.0,Divorced,Other,Salary,Arunachal Pradesh,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0833333333333335,0.0
Female,2.0,Higher Secondary,Full-Time,591666.6666666666,21500000.0,192.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,610.0,41400000.0,23500000.0,9300000.0,1014,31.0,In a relationship,Sales & Marketing,Salary,Madhya Pradesh,Home Renovation,85916.43041614132,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.028169014084507,0.14521086830897126
Male,4.0,Undergraduate,Full-Time,450000.0,15700000.0,216.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,452.0,39400000.0,23100000.0,6600000.0,1015,45.0,Married,Finance & Accounting,Salary,Bihar,Home Purchase,101182.88773642236,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9074074074074074,0.22485086163649412
Female,5.0,Undergraduate,Full-Time,308333.3333333333,7300000.0,216.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,339.0,28600000.0,19200000.0,5300000.0,1016,29.0,Married,Finance & Accounting,Salary,Tamil Nadu,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.972972972972973,0.0
Male,3.0,Undergraduate,Self-Employed,433333.3333333333,15200000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,650.0,24600000.0,17600000.0,4100000.0,1017,34.0,Single,Healthcare,Self-Employment Income,Lakshadweep,Home Renovation,12358.791671658835,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.923076923076923,0.02852028847305885
Male,4.0,Higher Secondary,Self-Employed,16666.666666666668,700000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,672.0,1000000.0,600000.0,300000.0,1018,25.0,In a relationship,Agriculture,Business Income,Sikkim,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5,0.0
Male,3.0,Undergraduate,Full-Time,41666.666666666664,1000000.0,240.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,501.0,2700000.0,1100000.0,200000.0,1019,39.0,Married,Retail & Customer Service,Salary,Rajasthan,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.0,0.0
Male,2.0,Higher Secondary,Self-Employed,150000.0,5700000.0,48.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,809.0,11800000.0,8700000.0,2400000.0,1020,48.0,Single,Sales & Marketing,Freelance Income,Rajasthan,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1666666666666665,0.0
Male,5.0,Undergraduate,Self-Employed,766666.6666666666,29400000.0,96.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,318.0,63100000.0,39200000.0,5400000.0,1021,34.0,Married,Healthcare,Business Income,Jharkhand,Home Purchase,38393.718268846475,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1956521739130435,0.05007876295936497
Female,4.0,Higher Secondary,Full-Time,75000.0,3300000.0,120.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,649.0,3400000.0,3000000.0,1200000.0,1022,33.0,Single,Construction,Salary,Maharashtra,Home Renovation,11405.419611485277,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6666666666666665,0.15207226148647035
Male,3.0,Higher Secondary,Full-Time,625000.0,28300000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,367.0,50200000.0,29700000.0,7000000.0,1023,25.0,Single,Business & Management,Salary,Kerala,Home Renovation,108411.52840081809,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.7733333333333334,0.17345844544130895
Male,5.0,Higher Secondary,Full-Time,250000.0,11800000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,847.0,19800000.0,9400000.0,2300000.0,1024,33.0,Married,Business & Management,Salary,Delhi,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.933333333333333,0.0
Female,5.0,Undergraduate,Full-Time,591666.6666666666,18900000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,360.0,40100000.0,28300000.0,8500000.0,1025,21.0,Single,Finance & Accounting,Salary,Maharashtra,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.6619718309859155,0.0
Male,1.0,Undergraduate,Self-Employed,291666.6666666667,7200000.0,24.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,865.0,23400000.0,16100000.0,4200000.0,1026,27.0,Married,Government Services,Business Income,Himachal Pradesh,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.057142857142857,0.0
Female,4.0,Higher Secondary,Full-Time,408333.3333333333,18800000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,880.0,24700000.0,15800000.0,2600000.0,1027,37.0,Single,Business & Management,Salary,Odisha,Home Purchase,33293.09542775358,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.836734693877551,0.08153411125164142
Female,1.0,Undergraduate,Full-Time,341666.6666666667,8400000.0,240.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,608.0,23800000.0,14400000.0,4400000.0,1028,47.0,Married,Government Services,Salary,West Bengal,Working Capital,21573.086788027776,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.048780487804878,0.06314074181861788
Male,0.0,Undergraduate,Self-Employed,66666.66666666667,2100000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,760.0,2600000.0,2200000.0,600000.0,1029,60.0,Married,Business & Management,Self-Employment Income,Maharashtra,Home Renovation,19586.516024161272,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.625,0.29379774036241907
Male,3.0,Undergraduate,Self-Employed,141666.66666666666,4600000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,385.0,9700000.0,6900000.0,1700000.0,1030,30.0,Married,Healthcare,Freelance Income,Andhra Pradesh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.7058823529411766,0.0
Male,0.0,Undergraduate,Self-Employed,508333.3333333333,23300000.0,144.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,478.0,28700000.0,22600000.0,4900000.0,1031,48.0,Separated,Healthcare,Self-Employment Income,Manipur,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.819672131147541,0.0
Male,1.0,Undergraduate,Self-Employed,175000.0,7700000.0,192.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,327.0,12500000.0,7000000.0,2300000.0,1032,37.0,Single,Engineering & Technology,Business Income,Dadra and Nagar Haveli and Daman and Diu,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.6666666666666665,0.0
Male,0.0,Undergraduate,Contract,258333.33333333334,9300000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,663.0,14600000.0,11900000.0,3800000.0,1033,34.0,Single,Engineering & Technology,Salary,Dadra and Nagar Haveli and Daman and Diu,Home Purchase,25179.01144885502,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.09746714109234202
Female,2.0,Higher Secondary,Self-Employed,141666.66666666666,3500000.0,240.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,693.0,10100000.0,6500000.0,1700000.0,1034,39.0,Single,Manufacturing,Business Income,West Bengal,Working Capital,16263.064239334,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0588235294117645,0.1147981005129459
